name,latitude,longitude,elevation
W02601,S38.2790711,E176.5092719,0
W02602,S38.2791784,E176.5077645,0
W02603,S38.2797631,E176.5058816,0
W02604,S38.2851167,E176.4954373,0
W02605,S38.2860608,E176.4948955,0
W02606,S38.2881083,E176.4930007,0
W02607,S38.2900822,E176.4962448,0
W02608,S38.2927718,E176.4961609,0
W02609,S38.2936691,E176.4939630,0
W02610,S38.2955010,E176.4904040,0
W02611,S38.2982117,E176.4872889,0
W02612,S38.3008159,E176.4838250,0
W02613,S38.3022824,E176.4806531,0
