name,latitude,longitude,elevation
W02001,S37.5253818,E175.7167481,0
W02002,S37.5239281,E175.7191245,0
W02003,S37.5246416,E175.7188884,0
W02004,S37.5243626,E175.7201222,0
W02005,S37.5230645,E175.7208303,0
W02006,S37.5206237,E175.7227776,0
W02007,S37.5206023,E175.7230458,0
W02008,S37.5215410,E175.7240811,0
W02009,S37.5230162,E175.7245961,0
W02010,S37.5223886,E175.7266184,0
W02011,S37.5229250,E175.7273372,0
W02012,S37.5228767,E175.7287266,0
W02013,S37.5225281,E175.7295527,0
