name,latitude,longitude,elevation
W00601,S35.7296481,E173.5720986,0
W00602,S35.7316294,E173.5707591,0
W00603,S35.7333915,E173.5673842,0
W00604,S35.7312326,E173.5628091,0
W00605,S35.7285782,E173.5581961,0
W00606,S35.7276144,E173.5527383,0
W00607,S35.7271936,E173.5496068,0
W00608,S35.7274540,E173.5465805,0
