name,latitude,longitude,elevation
W05001,S38.1104140,E177.3795218,0
W05002,S38.1120341,E177.3799348,0
W05003,S38.1134932,E177.3814368,0
W05004,S38.1235137,E177.3897300,0
W05005,S38.1239750,E177.3897569,0
W05006,S38.1258149,E177.3890863,0
W05007,S38.1271721,E177.3903898,0
W05008,S38.1279070,E177.3917524,0
W05009,S38.1290335,E177.3916397,0
W05010,S38.1312060,E177.3915592,0
W05011,S38.1324130,E177.3932812,0
W05012,S38.1317586,E177.3930881,0
